pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sex,education,marriage,age,limit_bal,pd_month,decision,thr_approve,review_upper,pd_1y,risk_band,baseline_limit,el_cap_multiplier,limit_rec,limit_final
0,0,0.0,-2,-2,-2,31037.0,6244.0,0.0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0,1,2,2,29,220000.0,0.0716110867873039,Decline,0.0451257671243996,0.0654962240863732,0.5900231390971827,D (>10%),110000.0,0.149545480966491,16450.002906314017,0.0
-1,-1,-1.0,-1,-1,-1,1866.0,5750.0,200.0,41467.0,1028.0,2643.0,5750.0,200.0,41467.0,1328.0,2643.0,126.0,1,1,2,43,170000.0,0.1280919520712288,Decline,0.0451257671243996,0.0654962240863732,0.806959587938419,D (>10%),85000.0,0.1093428908169568,9294.145719441332,0.0
-1,-1,-1.0,-1,-1,-1,1219.0,283.0,1906.0,501.0,283.0,423.0,283.0,1906.0,501.0,283.0,423.0,283.0,2,1,2,30,230000.0,0.1917909345420066,Decline,0.0451257671243996,0.0654962240863732,0.9223244011939448,D (>10%),115000.0,0.0956662254662533,11001.61592861914,0.0
1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,33,360000.0,0.3039197090500347,Decline,0.0451257671243996,0.0654962240863732,0.987060662342594,D (>10%),180000.0,0.0893919669620284,16090.554053165117,0.0
2,2,2.0,2,0,0,69388.0,70650.0,71933.0,70117.0,72014.0,73759.0,3000.0,3000.0,0.0,3000.0,3000.0,3111.0,1,3,1,34,130000.0,0.7771945189796662,Decline,0.0451257671243996,0.0654962240863732,0.999999985033838,D (>10%),65000.0,0.0882352954381907,5735.294203482401,0.0
0,0,0.0,0,0,0,18761.0,10656.0,7099.0,11758.0,17047.0,16483.0,4662.0,2101.0,7227.0,7865.0,8485.0,5777.0,2,1,2,25,250000.0,0.0416425746256869,Approve,0.0451257671243996,0.0654962240863732,0.3997527963688088,D (>10%),125000.0,0.2207246451285405,27590.58064106757,27590.58064106757
0,0,0.0,0,2,2,57779.0,59016.0,60263.0,65348.0,63699.0,67667.0,2200.0,2200.0,6100.0,0.0,5000.0,2790.0,1,2,1,29,70000.0,0.3087264783171518,Decline,0.0451257671243996,0.0654962240863732,0.9880930901495764,D (>10%),35000.0,0.0892985640697984,3125.449742442945,0.0
-1,-1,-1.0,-1,-1,-1,194.0,191.0,187.0,176.0,188.0,187.0,200.0,187.0,180.0,200.0,187.0,750.0,2,2,2,34,180000.0,0.2705447691853703,Decline,0.0451257671243996,0.0654962240863732,0.9773022026229932,D (>10%),90000.0,0.0902845546452584,8125.609918073259,0.0
0,0,0.0,0,0,0,66859.0,68204.0,70009.0,65845.0,67347.0,70096.0,3054.0,3529.0,3000.0,2600.0,4000.0,3000.0,2,2,2,35,190000.0,0.0575654764656548,Review,0.0451257671243996,0.0654962240863732,0.5090760236490491,D (>10%),95000.0,0.1733243956082979,16465.817582788306,0.0
-1,-1,-1.0,0,0,-1,1216.0,776.0,4059.0,13522.0,16416.0,807.0,776.0,4385.0,10000.0,5000.0,807.0,657.0,2,1,2,26,40000.0,0.1461855718490051,Decline,0.0451257671243996,0.0654962240863732,0.8499065040365068,D (>10%),20000.0,0.1038176478219503,2076.3529564390064,0.0
-1,-1,-1.0,-1,-1,-1,4328.0,1518.0,1958.0,368.0,1613.0,1371.0,1518.0,1972.0,368.0,1613.0,1371.0,752.0,2,2,1,46,230000.0,0.1719440111016191,Decline,0.0451257671243996,0.0654962240863732,0.8960758621002676,D (>10%),115000.0,0.0984685536678074,11323.883671797856,0.0
0,0,0.0,0,0,0,121109.0,124460.0,126384.0,126917.0,90822.0,83742.0,6000.0,5000.0,4000.0,4000.0,4000.0,3000.0,2,2,2,28,240000.0,0.0572163414796574,Review,0.0451257671243996,0.0654962240863732,0.50688915472149,D (>10%),120000.0,0.1740721680386472,20888.660164637666,0.0
0,0,0.0,0,0,0,18289.0,9217.0,10203.0,9634.0,9857.0,9704.0,1317.0,1303.0,334.0,373.0,326.0,1359.0,1,3,2,22,10000.0,0.1687268025625149,Decline,0.0451257671243996,0.0654962240863732,0.8911257103752099,D (>10%),5000.0,0.0990155407821141,1000.0,0.0
0,0,0.0,0,0,0,45117.0,43460.0,14291.0,7331.0,10018.0,6213.0,1281.0,1093.0,1000.0,5014.0,2000.0,1000.0,2,1,2,29,300000.0,0.0683400406296738,Decline,0.0451257671243996,0.0654962240863732,0.5723493161977784,D (>10%),150000.0,0.1541633607668308,23124.50411502463,0.0
2,0,0.0,2,0,0,25046.0,25174.0,27850.0,27038.0,27465.0,20943.0,1724.0,3400.0,0.0,1000.0,900.0,790.0,2,3,2,23,50000.0,0.771994752576451,Decline,0.0451257671243996,0.0654962240863732,0.999999980260411,D (>10%),25000.0,0.0882352958593755,2205.882396484388,0.0
0,0,0.0,0,0,0,60721.0,61452.0,59797.0,30372.0,45283.0,24588.0,4000.0,1353.0,27826.0,1300.0,1903.0,3000.0,1,2,2,28,60000.0,0.1237620853285081,Decline,0.0451257671243996,0.0654962240863732,0.7951365447979507,D (>10%),30000.0,0.110968731968002,3329.0619590400624,0.0
0,0,0.0,0,0,0,93674.0,123673.0,92036.0,93935.0,94607.0,93903.0,3500.0,4846.0,3000.0,3000.0,3000.0,10000.0,2,3,1,25,220000.0,0.0803510014301291,Decline,0.0451257671243996,0.0654962240863732,0.6340133641704646,D (>10%),110000.0,0.1391694546267065,15308.64000893772,0.0
-1,-1,-1.0,-1,-1,-1,150758.0,62931.0,21296.0,19897.0,4460.0,4195.0,63256.0,21408.0,19996.0,4482.0,4212.0,16748.0,1,1,1,44,500000.0,0.0579806081082808,Review,0.0451257671243996,0.0654962240863732,0.5116647029499,D (>10%),250000.0,0.1724474907277055,43111.87268192637,0.0
2,0,0.0,0,0,2,98033.0,97995.0,98781.0,97946.0,101885.0,98015.0,4620.0,4700.0,3900.0,7900.0,0.0,7700.0,2,1,1,32,100000.0,0.7375637177796578,Decline,0.0451257671243996,0.0654962240863732,0.9999998932699972,D (>10%),50000.0,0.0882353035350012,4411.765176750063,0.0
0,0,2.0,0,0,0,11572.0,14038.0,14207.0,14643.0,14856.0,15160.0,2670.0,700.0,672.0,600.0,550.0,570.0,2,2,2,32,80000.0,0.2005151176270029,Decline,0.0451257671243996,0.0654962240863732,0.9318096260732924,D (>10%),40000.0,0.0946924045949991,3787.696183799965,0.0
-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,2,2,1,46,230000.0,0.2586761725737208,Decline,0.0451257671243996,0.0654962240863732,0.9724516550869728,D (>10%),115000.0,0.0907348901676305,10434.512369277516,0.0
0,0,0.0,0,0,0,15248.0,16255.0,17282.0,18293.0,18661.0,20157.0,1265.0,1292.0,1303.0,671.0,1800.0,0.0,2,2,2,27,20000.0,0.1864498398423278,Decline,0.0451257671243996,0.0654962240863732,0.9159356190992854,D (>10%),10000.0,0.0963335110871832,1000.0,0.0
0,0,0.0,0,0,0,89756.0,89395.0,90052.0,90604.0,91200.0,92134.0,3169.0,3243.0,3200.0,3185.0,3500.0,3500.0,2,2,1,42,430000.0,0.053833779137437,Review,0.0451257671243996,0.0654962240863732,0.4852346918408461,D (>10%),215000.0,0.1818404487587372,39095.69648312852,0.0
0,0,0.0,0,0,0,10693.0,26226.0,18726.0,19225.0,18299.0,20056.0,22622.0,2326.0,1600.0,0.0,4000.0,0.0,2,2,2,23,100000.0,0.1248524253693234,Decline,0.0451257671243996,0.0654962240863732,0.7981747392006147,D (>10%),50000.0,0.1105463375175417,5527.316875877089,0.0
5,4,3.0,2,2,2,8541.0,8270.0,7995.0,7720.0,8224.0,7944.0,0.0,0.0,0.0,778.0,0.0,158.0,2,2,2,22,10000.0,0.4704404182942203,Decline,0.0451257671243996,0.0654962240863732,0.9995136174723052,D (>10%),5000.0,0.0882782311068332,1000.0,0.0
2,0,0.0,0,0,0,13731.0,13974.0,7891.0,4600.0,5554.0,5481.0,1530.0,2004.0,1000.0,1008.0,1400.0,600.0,1,1,2,34,50000.0,0.6719428303062754,Decline,0.0451257671243996,0.0654962240863732,0.9999984462025496,D (>10%),25000.0,0.0882354312176351,2205.885780440878,0.0
0,0,0.0,0,0,0,85769.0,87877.0,89766.0,63793.0,24265.0,25713.0,3535.0,3703.0,2085.0,1026.0,2000.0,2000.0,1,2,2,29,90000.0,0.1379038542389926,Decline,0.0451257671243996,0.0654962240863732,0.8314734067820262,D (>10%),45000.0,0.1061192016460705,4775.3640740731735,0.0
-1,-1,-1.0,-1,-1,-1,6514.0,8619.0,6204.0,2905.0,7944.0,13125.0,8619.0,6206.0,2905.0,7944.0,13524.0,16233.0,2,1,2,36,310000.0,0.0594539613888458,Review,0.0451257671243996,0.0654962240863732,0.5207515650921782,D (>10%),155000.0,0.1694383656860033,26262.94668133051,0.0
0,0,0.0,0,-1,0,152478.0,62084.0,54551.0,14363.0,97440.0,90717.0,3001.0,4005.0,2021.0,97441.0,5001.0,5001.0,2,2,1,27,470000.0,0.0691707541835852,Decline,0.0451257671243996,0.0654962240863732,0.5769027138724778,D (>10%),235000.0,0.152946574865916,35942.44509349026,0.0
-2,-2,-2.0,-2,-2,-2,222.0,1256.0,-9.0,1840.0,0.0,0.0,1256.0,0.0,1849.0,0.0,0.0,0.0,1,3,1,36,360000.0,0.2002080852792948,Decline,0.0451257671243996,0.0654962240863732,0.9314947093522564,D (>10%),180000.0,0.0947244178971281,17050.39522148306,0.0
0,0,0.0,0,0,-1,231181.0,26610.0,24910.0,20133.0,5821.0,143866.0,1610.0,1910.0,1133.0,821.0,155681.0,4785.0,2,2,1,47,280000.0,0.0904287310118121,Decline,0.0451257671243996,0.0654962240863732,0.6793429418527419,D (>10%),140000.0,0.129883286749115,18183.660144876107,0.0
-1,-1,-1.0,-1,0,-1,100.0,100.0,109.0,1863.0,1763.0,591.0,100.0,109.0,3626.0,0.0,907.0,1208.0,1,2,2,36,180000.0,0.189469986939842,Decline,0.0451257671243996,0.0654962240863732,0.919604968202858,D (>10%),90000.0,0.0959491272541527,8635.421452873743,0.0
1,-2,-2.0,-2,-1,-1,0.0,0.0,0.0,0.0,5889.0,300.0,0.0,0.0,0.0,5889.0,300.0,165.0,2,1,1,56,220000.0,0.3148552720314718,Decline,0.0451257671243996,0.0654962240863732,0.9892998998310116,D (>10%),110000.0,0.0891896321153161,9810.859532684775,0.0
0,0,0.0,0,0,-1,54326.0,23223.0,25865.0,21619.0,19336.0,1433.0,5000.0,15014.0,5034.0,10006.0,1433.0,371.0,2,1,1,37,410000.0,0.0313506418972792,Approve,0.0451257671243996,0.0654962240863732,0.3176626569015159,D (>10%),205000.0,0.2777641381530168,56941.64832136845,56941.64832136845
-2,-2,-2.0,-2,-2,-2,185.0,4418.0,0.0,3931.0,2295.0,0.0,4418.0,0.0,3931.0,2295.0,0.0,2254.0,1,1,1,43,340000.0,0.0853272997876123,Decline,0.0451257671243996,0.0654962240863732,0.6570833240575688,D (>10%),170000.0,0.1342832649789123,22828.1550464151,0.0
-2,-2,-2.0,-2,-2,-2,1401.0,5201.0,3615.0,1963.0,2086.0,1297.0,5201.0,3615.0,1963.0,2086.0,1297.0,1154.0,2,3,2,46,280000.0,0.0605750904605794,Decline,0.0451257671243996,0.0654962240863732,0.527561959405969,D (>10%),140000.0,0.1672510546761168,23415.14765465636,0.0
-2,-2,-2.0,-2,-2,-2,0.0,0.0,3544.0,0.0,0.0,0.0,0.0,3544.0,0.0,0.0,0.0,0.0,2,1,2,27,140000.0,0.1603225820761872,Decline,0.0451257671243996,0.0654962240863732,0.8771572069288339,D (>10%),70000.0,0.1005923378621978,7041.46365035385,0.0
-1,-1,-1.0,-1,-1,-1,2159.0,1956.0,5592.0,10676.0,671.0,9826.0,1961.0,5608.0,11906.0,673.0,9855.0,7627.0,1,1,2,29,50000.0,0.1214325414233948,Decline,0.0451257671243996,0.0654962240863732,0.7885043887463146,D (>10%),25000.0,0.1119020963953505,2797.552409883764,0.0
0,0,0.0,0,0,0,96821.0,98389.0,97831.0,93937.0,78063.0,79707.0,3589.0,3656.0,3677.0,2763.0,2787.0,2881.0,2,3,1,58,100000.0,0.086950036791213,Decline,0.0451257671243996,0.0654962240863732,0.664313002426758,D (>10%),50000.0,0.1328218682990104,6641.093414950523,0.0
-2,-2,-2.0,-2,-2,-2,5797.0,434.0,11021.0,6253.0,6257.0,4152.0,436.0,11086.0,6284.0,6288.0,4172.0,3207.0,1,1,2,28,150000.0,0.0477358209178577,Approve,0.0451257671243996,0.0654962240863732,0.4439813286928541,D (>10%),75000.0,0.1987364972698844,14905.23729524133,0.0
0,0,0.0,0,0,0,16053.0,16024.0,25350.0,25738.0,25948.0,26163.0,2000.0,10000.0,1500.0,1000.0,1000.0,1500.0,2,2,1,35,50000.0,0.1504334024321136,Decline,0.0451257671243996,0.0654962240863732,0.8586261299247813,D (>10%),25000.0,0.1027633460507156,2569.083651267892,0.0
0,0,0.0,0,0,0,49722.0,49052.0,49243.0,8760.0,8796.0,9176.0,2200.0,1325.0,490.0,300.0,500.0,500.0,2,2,2,26,50000.0,0.196355122021073,Decline,0.0451257671243996,0.0654962240863732,0.9274278193494304,D (>10%),25000.0,0.0951397966254043,2378.494915635109,0.0
2,2,2.0,2,2,0,17727.0,18840.0,18255.0,20129.0,19528.0,40068.0,1700.0,0.0,2500.0,0.0,800.0,792.0,2,2,1,31,20000.0,0.7637046895779742,Decline,0.0451257671243996,0.0654962240863732,0.999999969698702,D (>10%),10000.0,0.088235296791291,1000.0,0.0
0,0,0.0,0,0,0,92464.0,91709.0,92412.0,91297.0,91790.0,91377.0,3600.0,4331.0,3218.0,3613.0,3300.0,3519.0,2,1,2,29,90000.0,0.0894539922263077,Decline,0.0451257671243996,0.0654962240863732,0.6751949784388243,D (>10%),45000.0,0.1306812060742267,5880.654273340202,0.0
0,0,0.0,0,2,2,13192.0,14202.0,15237.0,17164.0,17294.0,16110.0,1230.0,1265.0,2192.0,694.0,0.0,3134.0,1,2,2,31,20000.0,0.2914270729016059,Decline,0.0451257671243996,0.0654962240863732,0.9839817650540804,D (>10%),10000.0,0.089671676093304,1000.0,0.0
0,0,0.0,-1,-1,0,19667.0,19974.0,5491.0,831.0,20088.0,19733.0,1500.0,1000.0,831.0,20500.0,1000.0,1100.0,2,2,1,22,20000.0,0.2120421730201767,Decline,0.0451257671243996,0.0654962240863732,0.9427156900380396,D (>10%),10000.0,0.0935969296470356,1000.0,0.0
0,0,0.0,0,0,0,27331.0,27171.0,28491.0,28091.0,28664.0,0.0,2000.0,2000.0,0.0,573.0,0.0,0.0,2,3,1,60,30000.0,0.0768395245833448,Decline,0.0451257671243996,0.0654962240863732,0.6168874086542697,D (>10%),15000.0,0.1430330606198155,2145.4959092972326,0.0
0,0,0.0,0,0,0,30145.0,26212.0,17354.0,18157.0,18952.0,14036.0,5000.0,2000.0,1000.0,1000.0,1000.0,1000.0,2,1,2,30,50000.0,0.081100849785792,Decline,0.0451257671243996,0.0654962240863732,0.6375782953324112,D (>10%),25000.0,0.1383913078026664,3459.78269506666,0.0
0,0,-1.0,-1,-1,-1,19036.0,14474.0,3404.0,14445.0,7672.0,2295.0,5038.0,3404.0,14445.0,7672.0,2295.0,9004.0,2,1,2,34,490000.0,0.0451478609332902,Approve,0.0451257671243996,0.0654962240863732,0.4255747735459793,D (>10%),245000.0,0.2073320591407518,50796.354489484205,0.0
-1,-1,-1.0,-1,-1,-1,4741.0,3767.0,10436.0,9650.0,4198.0,0.0,3767.0,10436.0,9856.0,4198.0,0.0,0.0,1,3,2,34,300000.0,0.0719402445937329,Decline,0.0451257671243996,0.0654962240863732,0.5917640161565516,D (>10%),150000.0,0.1491055415818057,22365.831237270853,0.0
-1,2,2.0,-1,0,0,17007.0,16200.0,0.0,8303.0,8519.0,9371.0,0.0,0.0,8303.0,500.0,1000.0,460.0,1,1,2,35,20000.0,0.4726927866337716,Decline,0.0451257671243996,0.0654962240863732,0.9995378695894036,D (>10%),10000.0,0.088276089182987,1000.0,0.0
2,2,-2.0,-1,0,0,1013.0,0.0,0.0,6895.0,3718.0,0.0,0.0,0.0,6895.0,0.0,0.0,0.0,2,1,1,35,260000.0,0.5524131142096042,Decline,0.0451257671243996,0.0654962240863732,0.9999353559973232,D (>10%),130000.0,0.0882409983689818,11471.329787967636,0.0
-1,-1,-1.0,0,0,-1,4052.0,0.0,4105.0,2895.0,2895.0,2360.0,0.0,4105.0,0.0,0.0,2360.0,1090.0,2,2,1,48,340000.0,0.1798329270757641,Decline,0.0451257671243996,0.0654962240863732,0.9073537261094932,D (>10%),170000.0,0.0972446484525698,16531.59023693688,0.0
2,2,2.0,2,2,2,289358.0,296219.0,300873.0,294527.0,308523.0,318274.0,13000.0,11000.0,0.0,19000.0,15000.0,0.0,2,2,1,42,430000.0,0.7784393384392186,Decline,0.0451257671243996,0.0654962240863732,0.9999999860069676,D (>10%),215000.0,0.0882352953523264,18970.58850075017,0.0
-1,-1,-1.0,-1,-1,-1,21027.0,27568.0,9166.0,6855.0,8089.0,9052.0,27994.0,9212.0,6949.0,8134.0,10043.0,28012.0,1,1,2,34,240000.0,0.0467322934240002,Approve,0.0451257671243996,0.0654962240863732,0.4369090201254727,D (>10%),120000.0,0.2019534732707221,24234.416792486656,0.0
0,0,0.0,0,0,0,143212.0,137963.0,139520.0,99814.0,100810.0,103233.0,5500.0,5500.0,4500.0,3500.0,4000.0,4000.0,2,2,2,24,150000.0,0.1016430875107363,Decline,0.0451257671243996,0.0654962240863732,0.7236961308719849,D (>10%),75000.0,0.1219231254025524,9144.234405191435,0.0
-1,-1,-1.0,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,1,1,2,35,210000.0,0.2926543216607545,Decline,0.0451257671243996,0.0654962240863732,0.9843115349828924,D (>10%),105000.0,0.0896416337528551,9412.371544049784,0.0
1,-1,-1.0,-1,-1,0,-220.0,38929.0,339176.0,33146.0,37337.0,33777.0,39149.0,263113.1130000273,33312.0,37511.0,31383.0,10633.0,1,1,1,49,480000.0,0.0396112341745275,Approve,0.0451257671243996,0.0654962240863732,0.3843060942122239,D (>10%),240000.0,0.2295963958066228,55103.13499358948,55103.13499358948
0,0,0.0,0,0,-2,142326.0,145231.0,150145.0,150500.0,0.0,0.0,4500.0,6114.0,3500.0,0.0,0.0,0.0,1,2,1,40,150000.0,0.1585748892963191,Decline,0.0451257671243996,0.0654962240863732,0.8740536393494664,D (>10%),75000.0,0.1009495185939825,7571.213894548689,0.0
0,0,0.0,0,0,0,206409.0,198390.0,200035.0,96882.0,99087.0,101427.0,8546.0,7542.0,11538.0,3735.0,4129.0,2821.0,2,2,1,33,210000.0,0.1315526580851636,Decline,0.0451257671243996,0.0654962240863732,0.8159559070570002,D (>10%),105000.0,0.1081373311407171,11354.4197697753,0.0
0,0,0.0,0,0,0,102646.0,101640.0,102740.0,97791.0,86200.0,83017.0,5200.0,4700.0,4250.0,3100.0,3100.0,3100.0,1,2,1,48,310000.0,0.0638930607819691,Decline,0.0451257671243996,0.0654962240863732,0.5472008787299008,D (>10%),155000.0,0.1612484510669072,24993.50991537063,0.0
-1,-1,-1.0,-1,-1,-1,4166.0,2859.0,1452.0,1190.0,543.0,920.0,2859.0,1452.0,1190.0,543.0,920.0,534.0,2,2,2,30,50000.0,0.1542722377081646,Decline,0.0451257671243996,0.0654962240863732,0.8661041716488138,D (>10%),25000.0,0.1018760756568951,2546.901891422379,0.0
1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,38,180000.0,0.2909497958759359,Decline,0.0451257671243996,0.0654962240863732,0.9838518105230992,D (>10%),90000.0,0.0896835206012719,8071.516854114473,0.0
-2,-2,-1.0,0,-1,0,9238.0,0.0,1758.0,2886.0,3733.0,3040.0,0.0,1758.0,2014.0,3793.0,7.0,2138.0,1,1,1,35,580000.0,0.1598489763934868,Decline,0.0451257671243996,0.0654962240863732,0.8763231742589926,D (>10%),290000.0,0.1006880757116319,29199.54195637325,0.0
0,0,-1.0,-1,-1,-1,4153.0,2199.0,5565.0,4050.0,4922.0,15362.0,1002.0,5565.0,4050.0,4922.0,15362.0,12000.0,2,2,1,34,310000.0,0.0904770580437332,Decline,0.0451257671243996,0.0654962240863732,0.6795473266233485,D (>10%),155000.0,0.1298442222649682,20125.854451070085,0.0
0,0,0.0,-2,-2,-2,9591.0,1726.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,2,2,2,24,80000.0,0.1706704005769171,Decline,0.0451257671243996,0.0654962240863732,0.8941414376435346,D (>10%),40000.0,0.0986815848174834,3947.2633926993385,0.0
2,2,2.0,2,0,0,8880.0,9889.0,10087.0,9585.0,10082.0,10965.0,1500.0,700.0,0.0,1000.0,1400.0,0.0,1,2,2,25,20000.0,0.7763334472595206,Decline,0.0451257671243996,0.0654962240863732,0.9999999843248202,D (>10%),10000.0,0.0882352955007511,1000.0,0.0
0,0,0.0,0,0,0,16726.0,18144.0,19116.0,19543.0,20116.0,18163.0,2000.0,1600.0,1000.0,1000.0,1000.0,811.0,1,2,2,44,50000.0,0.1394474267252751,Decline,0.0451257671243996,0.0654962240863732,0.83505889827301,D (>10%),25000.0,0.1056635577444021,2641.5889436100542,0.0
0,-1,-1.0,0,-1,-1,9796.0,500.0,3866.0,6019.0,7602.0,7622.0,500.0,3866.0,3300.0,7602.0,7622.0,0.0,1,1,2,28,180000.0,0.0635075541339759,Decline,0.0451257671243996,0.0654962240863732,0.5449581479484573,D (>10%),90000.0,0.1619120559070757,14572.085031636812,0.0
0,0,0.0,0,0,0,14554.0,15273.0,16616.0,16643.0,17372.0,18070.0,1260.0,1600.0,600.0,1000.0,1000.0,1000.0,1,1,2,26,20000.0,0.1396697055524882,Decline,0.0451257671243996,0.0654962240863732,0.835569419664256,D (>10%),10000.0,0.1055989987679315,1055.9899876793156,0.0
-2,-2,-2.0,-2,-2,-2,0.0,0.0,1980.0,0.0,0.0,858.0,0.0,1980.0,0.0,0.0,858.0,0.0,2,2,2,32,180000.0,0.2387291602241034,Decline,0.0451257671243996,0.0654962240863732,0.9621147344862696,D (>10%),90000.0,0.0917097420452261,8253.876784070355,0.0
2,0,0.0,0,0,0,143896.0,147475.0,75423.0,70034.0,44311.0,20056.0,6482.0,3440.0,2046.0,4311.0,5056.0,1169.0,1,1,2,42,150000.0,0.5859934445760495,Decline,0.0451257671243996,0.0654962240863732,0.999974643657224,D (>10%),75000.0,0.0882375314987414,6617.814862405608,0.0
0,0,0.0,0,0,0,94745.0,96838.0,95732.0,91556.0,93403.0,95661.0,4600.0,4600.0,3500.0,3372.0,3793.0,4000.0,2,2,1,50,100000.0,0.1065060526053474,Decline,0.0451257671243996,0.0654962240863732,0.7411194760893421,D (>10%),50000.0,0.1190567741968371,5952.838709841857,0.0
0,0,0.0,-1,0,0,1847.0,3614.0,3252.0,42058.0,33171.0,18379.0,2000.0,2000.0,42058.0,500.0,2000.0,2000.0,1,1,2,26,100000.0,0.128289747579342,Decline,0.0451257671243996,0.0654962240863732,0.8074844357914504,D (>10%),50000.0,0.1092718202440197,5463.5910122009855,0.0
-1,-1,-1.0,-1,-1,-1,232.0,91.0,85.0,105.0,80.0,95.0,91.0,85.0,105.0,80.0,95.0,80.0,1,1,1,30,260000.0,0.2446882081240401,Decline,0.0451257671243996,0.0654962240863732,0.9655241343911632,D (>10%),130000.0,0.0913859022004521,11880.167286058777,0.0
-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,38,210000.0,0.2569463746333909,Decline,0.0451257671243996,0.0654962240863732,0.9716703056201093,D (>10%),105000.0,0.0908078528357787,9534.82454775677,0.0
0,-1,-1.0,-1,-1,-1,15000.0,1055.0,-180.0,2320.0,1286.0,1132.0,1055.0,0.0,2500.0,2000.0,1132.0,1110.0,2,2,1,55,90000.0,0.1520300805355648,Decline,0.0451257671243996,0.0654962240863732,0.8617817600090067,D (>10%),45000.0,0.1023870522819198,4607.417352686392,0.0
1,2,0.0,0,-2,-2,50421.0,41408.0,35929.0,0.0,0.0,0.0,0.0,2180.0,0.0,0.0,0.0,0.0,2,2,2,35,50000.0,0.4080333079240472,Decline,0.0451257671243996,0.0654962240863732,0.9981483143800126,D (>10%),25000.0,0.0883989812400307,2209.974531000769,0.0
0,0,0.0,0,0,0,20874.0,21930.0,22165.0,20502.0,19030.0,15119.0,1700.0,1500.0,700.0,1000.0,1000.0,1000.0,1,1,2,27,120000.0,0.0925856445040386,Decline,0.0451257671243996,0.0654962240863732,0.6883495578126204,D (>10%),60000.0,0.1281838465881111,7691.030795286666,0.0
0,0,0.0,0,0,0,50427.0,48115.0,46991.0,47276.0,47870.0,47865.0,6506.0,2607.0,3312.0,13107.0,2648.0,0.0,2,3,1,42,50000.0,0.1871701218827011,Decline,0.0451257671243996,0.0654962240863732,0.9168244063769336,D (>10%),25000.0,0.0962401235219417,2406.0030880485447,0.0
0,0,0.0,0,0,-1,72546.0,74618.0,62379.0,37137.0,-669.0,14069.0,5206.0,30176.0,10258.0,14000.0,15070.0,6029.0,2,1,2,30,220000.0,0.0328818076451546,Approve,0.0451257671243996,0.0654962240863732,0.3304937524949689,D (>10%),110000.0,0.2669802180874516,29367.82398961968,29367.82398961968
1,-1,-1.0,-2,-2,-2,0.0,149.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,2,5,2,34,180000.0,0.0423299821564241,Approve,0.0451257671243996,0.0654962240863732,0.4048989835795915,D (>10%),90000.0,0.2179192778840417,19612.73500956376,19612.73500956376
1,2,-1.0,-1,-1,-1,18354.0,9000.0,9306.0,9306.0,9000.0,9000.0,0.0,9306.0,9306.0,9000.0,9000.0,9300.0,2,2,2,27,200000.0,0.1397876193051284,Decline,0.0451257671243996,0.0654962240863732,0.835839651014715,D (>10%),100000.0,0.1055648580568399,10556.485805683998,0.0
0,0,0.0,0,0,0,80928.0,82690.0,84462.0,86263.0,87238.0,89176.0,4000.0,4000.0,4100.0,3300.0,3500.0,3500.0,1,3,2,31,300000.0,0.0590877283327003,Review,0.0451257671243996,0.0654962240863732,0.5185074262023961,D (>10%),150000.0,0.1701717075951868,25525.756139278023,0.0
2,2,0.0,0,0,0,506515.0,491801.0,62236.0,54813.0,38669.0,18010.0,0.0,1803.0,1475.0,1105.0,534.0,318.0,2,3,1,46,280000.0,0.6578109796798477,Decline,0.0451257671243996,0.0654962240863732,0.9999974225345954,D (>10%),140000.0,0.0882355215416512,12352.97301583118,0.0
0,0,0.0,0,0,0,51212.0,50658.0,48999.0,49388.0,48853.0,47765.0,2070.0,2357.0,1746.0,1628.0,1520.0,2202.0,2,2,1,50,50000.0,0.1681144308419338,Decline,0.0451257671243996,0.0654962240863732,0.8901593518051591,D (>10%),25000.0,0.0991230322286837,2478.0758057170947,0.0
-2,-2,-2.0,-2,-2,-2,-307.0,-307.0,-307.0,-307.0,-307.0,-307.0,0.0,0.0,0.0,0.0,307.0,0.0,2,2,2,28,360000.0,0.1359969419242933,Decline,0.0451257671243996,0.0654962240863732,0.8269453172101585,D (>10%),180000.0,0.1067002766462526,19206.049796325475,0.0
